ObjectID,Title,Artist,Date,Source,Department,IsHighlight,ImageURL
"136787","Femme nue couchée","Pierre-Auguste Renoir (French, 1841–1919)","1906","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1961.287/1961.287_web.jpg"
"130923","The Two Bathers","Pierre-Auguste Renoir (French, 1841–1919)","1895","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1953.614/1953.614_web.jpg"
"136783","Le Chapeau epinglé","Pierre-Auguste Renoir (French, 1841–1919)","1894","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1961.283/1961.283_web.jpg"
"136782","The Hatpin (Berthe Morisot's Daughter and Her Cousin), 1st plate","Pierre-Auguste Renoir (French, 1841–1919)","c. 1894","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1961.282/1961.282_web.jpg"
"136798","Stone with Three Sketches","Pierre-Auguste Renoir (French, 1841–1919)","1904","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1961.297/1961.297_web.jpg"
"136788","Nude Woman Reclining","Pierre-Auguste Renoir (French, 1841–1919)","1906","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1961.288/1961.288_web.jpg"
"136784","Mother and Child","Pierre-Auguste Renoir (French, 1841–1919)","1896","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1961.284/1961.284_web.jpg"
"136781","On the Beach at Berneval","Pierre-Auguste Renoir (French, 1841–1919)","c. 1892","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1961.281/1961.281_web.jpg"
"136795","Bather Standing Up to Her Knees","Pierre-Auguste Renoir (French, 1841–1919)","1910","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1961.294/1961.294_web.jpg"
"136794","Child's Bust, Turned to the Right","Pierre-Auguste Renoir (French, 1841–1919)","c. 1908","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1961.293/1961.293_web.jpg"
"127073","Motherhood","Pierre-Auguste Renoir (French, 1841–1919)","c. 1912","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1949.406/1949.406_web.jpg"
"435868","The Card Players","Paul Cézanne","1890–92","Met Museum","European Paintings","true","https://images.metmuseum.org/CRDImages/ep/original/DP231550.jpg"
"435809","The Harvesters","Pieter Bruegel the Elder","1565","Met Museum","European Paintings","true","https://images.metmuseum.org/CRDImages/ep/original/DP119115.jpg"
"436105","The Death of Socrates","Jacques Louis David","1787","Met Museum","European Paintings","true","https://images.metmuseum.org/CRDImages/ep/original/DP-13139-001.jpg"
"437405","A Young Woman as a Shepherdess","Govert Flinck","Unknown","Met Museum","European Paintings","false","https://images.metmuseum.org/CRDImages/ep/original/DP146492.jpg"
"437883","Portrait of a Man with a Rosary","Jan Cornelisz Vermeyen","1545","Met Museum","European Paintings","false","https://images.metmuseum.org/CRDImages/ep/original/DT8857.jpg"
"437884","Mary (1505–1558), Queen of Hungary","Jan Cornelisz Vermeyen","Unknown","Met Museum","European Paintings","false","https://images.metmuseum.org/CRDImages/ep/original/DT8856.jpg"
"437885","The Triumph of Aemilius Paulus","Carle (Antoine Charles Horace) Vernet","1789","Met Museum","European Paintings","false","https://images.metmuseum.org/CRDImages/ep/original/DT11657.jpg"
"435869","Antoine Dominique Sauveur Aubert (born 1817), the Artist's Uncle, as a Monk","Paul Cézanne","1866","Met Museum","European Paintings","false","https://images.metmuseum.org/CRDImages/ep/original/DT1977.jpg"
"435870","Antoine Dominique Sauveur Aubert (born 1817), the Artist's Uncle","Paul Cézanne","1866","Met Museum","European Paintings","false","https://images.metmuseum.org/CRDImages/ep/original/DT1408.jpg"
"435871","Gardanne","Paul Cézanne","1885–86","Met Museum","European Paintings","false","https://images.metmuseum.org/CRDImages/ep/original/DP-14936-047.jpg"
"435872","The Gulf of Marseille Seen from L'Estaque","Paul Cézanne","ca. 1885","Met Museum","European Paintings","false","https://images.metmuseum.org/CRDImages/ep/original/DT1029.jpg"
"435873","Gustave Boyer (b. 1840) in a Straw Hat","Paul Cézanne","1870–71","Met Museum","European Paintings","false","https://images.metmuseum.org/CRDImages/ep/original/DT1938.jpg"
"435874","The House with the Cracked Walls","Paul Cézanne","1892–94","Met Museum","European Paintings","false","https://images.metmuseum.org/CRDImages/ep/original/DT1943.jpg"
"435875","Madame Cézanne (Hortense Fiquet, 1850–1922) in the Conservatory","Paul Cézanne","1891","Met Museum","European Paintings","false","https://images.metmuseum.org/CRDImages/ep/original/DP317780.jpg"
"459124","Masqueraders","Raimundo de Madrazo y Garreta","1875–78","Met Museum","Robert Lehman Collection","false","https://images.metmuseum.org/CRDImages/rl/original/DP-34512-001.jpg"
"459125","The Lamentation","Netherlandish","ca. 1550","Met Museum","Robert Lehman Collection","false","https://images.metmuseum.org/CRDImages/rl/original/DP-19531-094.jpg"
"143602","Low Waterfall in a Wooded Landscape with a Dead Beech Tree","Jacob van Ruisdael (Dutch, 1628/29–1682)","c. 1660–70","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1967.63/1967.63_web.jpg"
"131819","A Genoese Lady with Her Child","Anthony van Dyck (Flemish, 1599–1641)","c. 1623–25","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1954.392/1954.392_web.jpg"
"153603","Portrait of Machtelt Suijs","Maerten van Heemskerck (Dutch, 1498–1574)","c. 1540–45","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1987.136/1987.136_web.jpg"
"159488","The Trinity","Hendrik van Balen (Flemish, 1575–1632)","c. 1620","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1996.26/1996.26_web.jpg"
"136509","Silver Wine Jug, Ham, and Fruit","Abraham van Beyeren (Dutch, 1620/21–1690)","c. 1660–66","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1960.80/1960.80_web.jpg"
"143234","Landscape with a Windmill
","Jacob van Ruisdael (Dutch, 1628/29–1682)","1646","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1967.19/1967.19_web.jpg"
"143803","Samson and Delilah","Gerrit van Honthorst (Dutch, 1590–1656)","c. 1616","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1968.23/1968.23_web.jpg"
"315934","Still Life with Meat, Fish, Vegetables, and Fruit","Jacob van Hulsdonck (Flemish, 1582–1647)","c. 1615–20","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/2018.258/2018.258_web.jpg"
"112856","The Crucifixion with a Carthusian Monk","Rogier van der Weyden (Flemish, c. 1399–1464)","c. 1460","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1931.449/1931.449_web.jpg"
"135840","View of Emmerich","Jan van Goyen (Dutch, 1596–1656)","1645","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1959.351/1959.351_web.jpg"
"138360","Landscape with Venus and Adonis","Gillis van Coninxloo (Netherlandish, 1544–1607)","1580s","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1962.293/1962.293_web.jpg"
"142477","Seated Woman Searching for Fleas","Adriaen van de Velde (Dutch, 1636–1672)","c. 1671","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1966.239/1966.239_web.jpg"
"95286","Portrait of a Woman","Jan Anthonisz. van Ravesteyn (Dutch, c. 1570–1657)","1620s","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1916.1055/1916.1055_web.jpg"
"170221","The Seed Received among the Thorns, from the Parable of the Sower","Gerard van Groeningen (Flemish)","c. 1573","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/2012.4/2012.4_web.jpg"
"674083","Jonah Cast Out by the Whale onto the Shore of Nineveh","Maarten van Heemskerck (Dutch, 1498–1574)","1566","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/2024.28/2024.28_web.jpg"
"109210","Return of the Prodigal Son","Lucas van Leyden (Dutch, 1494–1533)","c. 1510","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1927.361/1927.361_web.jpg"
"74622","A Party Picnicking Near a Village","Louis Nicolas van Blarenberghe (French, 1716–1794)","c. 1760–70","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/2019.63/2019.63_web.jpg"
"135714","Leaf from a Missal: The Crucifixion (Frontispiece for the Canon of the Mass)","Master of Otto van Moerdrecht (Netherlandish)","c. 1440–1450","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1959.254/1959.254_web.jpg"
"329324","Winter Landscape with Skater","Jan van Kessel (Dutch, 1641–1680)","1662","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/2019.7/2019.7_web.jpg"
"311773","Violin Player with a Wine Glass","Dirck van Baburen (Dutch, c. 1595–1624)","1623","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/2018.25/2018.25_web.jpg"
"329309","De Poolse Muts","Balthasar van der Ast (Dutch, 1593/94–1657)","c. 1620–30","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/2019.1/2019.1_web.jpg"
"445054","The Pyramid of Cestius, Rome","Michiel van Overbeek (Dutch, active 1663–1709)","c. 1650–80","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/2021.144/2021.144_web.jpg"
"329354","Dune Scene with Peasant Figures","Willem van de Velde (Dutch, c. 1611–1693)","mid-1650s","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/2019.15/2019.15_web.jpg"
"329340","Nudes in a Landscape (possibly Diana and Callisto)","Cornelis van Poelenburch (Dutch, 1594/95–1667)","c. 1642–67","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/2019.11/2019.11_web.jpg"
"147464","Castle on a River","Salomon van Ruysdael (Dutch, 1602–1670)","1644","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1973.2/1973.2_web.jpg"
"441159","The Large Wedding Feast","Peeter van der Borcht (Netherlandish, c. 1535–1608)","1560","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/2021.143/2021.143_web.jpg"
"97189","Landscape with Travelers","Herman van Swanevelt (Dutch, c. 1600–1655)","1630s","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1916.823/1916.823_web.jpg"
"666994","Nautilus Cup","Cornelis Jansz van der Burch (Dutch, active in Delft, d. 1615)","1607","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/2023.154/2023.154_web.jpg"
"329320","Musical Scene","Gerrit van Honthorst (Dutch, 1590–1656)","1625–55","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/2019.6/2019.6_web.jpg"
"114942","The Power of Women: Samson and Delilah","Lucas van Leyden (Dutch, 1494–1533)","c. 1512","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1935.117/1935.117_web.jpg"
"114941","The Power of Women: The Poet Virgil Suspended in a Basket","Lucas van Leyden (Dutch, 1494–1533)","c. 1512","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1935.116/1935.116_web.jpg"
"130153","Ornament with Dance of the Lovers","Israhel van Meckenem (German, c. 1440–1503)","c. 1490","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1952.532/1952.532_web.jpg"
"149850","The Large Landscapes:  Solicitudo Rustica","Jan van Doetechum (Flemish, 1530–1616)","c. 1555–58","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1980.104/1980.104_web.jpg"
"137331","Landscape with a Church by a Torrent
","Jacob van Ruisdael (Dutch, 1628/29–1682)","c. 1670","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1962.256/1962.256_web.jpg"
"95266","Portrait of Charles I (1600–1649)","Anthony van Dyck (Flemish, 1599–1641)","1600s or later","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1916.1039/1916.1039_web.jpg"
"329339","The Bird Seller","Willem van Mieris (Dutch, 1662–1747)","c. 1700–1710","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/2019.10/2019.10_web.jpg"
"147447","Portrait of a Woman, possibly Elizabeth Boothby","Cornelis Jonson (called Jonson van Ceulen) (British, 1593–1661)","1619","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1973.185/1973.185_web.jpg"
"150697","Travelers by a Lake","Esaias van de Velde (Dutch, 1587–1630)","1625","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1982.128/1982.128_web.jpg"
"144592","Abraham Going to Sacrifice Isaac","Lucas van Leyden (Dutch, 1494–1533)","1517–19","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1969.233/1969.233_web.jpg"
"139816","Wooded and Hilly Landscape
","Jacob van Ruisdael (Dutch, 1628/29–1682)","1660s","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1963.575/1963.575_web.jpg"
"105672","David Playing the Harp before Saul","Lucas van Leyden (Dutch, 1494–1533)","c. 1508","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1923.774/1923.774_web.jpg"
"135288","Two Men Tying a Bundle (recto)","Anonymous","1600s","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1958.300.a/1958.300.a_web.jpg"
"105052","Adoration of the Magi","Lucas van Leyden (Dutch, 1494–1533)","1513","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1923.274/1923.274_web.jpg"
"135289","Five Figure Studies (verso)","Anonymous","1600s","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1958.300.b/1958.300.b_web.jpg"
"156988","Geometric Abstraction","Pim van Os (Dutch, 1910–1954)","c. 1950","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1993.143/1993.143_web.jpg"
"103949","The Climbers (Three Figures from Michelangelo's Battle of Cascina)","Marcantonio Raimondi (Italian, 1470/82–1527/34)","1510","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1922.142/1922.142_web.jpg"
"166198","Virgin and Child","Anna Maria Carew (British)","c. 1662","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/2008.148/2008.148_web.jpg"
"150140","Still Life with Sweets","Juan van der Hamen y Léon (Spanish, 1596–1631)","1622","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1980.6/1980.6_web.jpg"
"145212","Pair of Jugs with Silver Mounts","Barent van Leeuwen (Dutch, 1637–1682)","c. 1662–76","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1970.46/1970.46_web.jpg"
"136501","The Organ Player and His Wife","Israhel van Meckenem (German, c. 1440–1503)","1495–1500","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1960.73/1960.73_web.jpg"
"123405","The Witch (Night Piece)","Jan van de Velde (Dutch, 1620–1662)","1626","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1943.635/1943.635_web.jpg"
"302194","Portrait of a Man Holding a Watch","Pieter Cornelisz van Slingelandt (Dutch)","c. 1665–70","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/2017.105/2017.105_web.jpg"
"105648","The Round Passion: Christ Presented to the People","Lucas van Leyden (Dutch, 1494–1533)","1509","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1923.746.9/1923.746.9_web.jpg"
"130301","The Dance at the Court of Herod","Israhel van Meckenem (German, c. 1440–1503)","c. 1500","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1952.79/1952.79_web.jpg"
"145214","Jug with Silver Mounts","Barent van Leeuwen (Dutch, 1637–1682)","c. 1662–76","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1970.46.2/1970.46.2_web.jpg"
"375236","Saint Martin with his Horse on a Ship","Johannes I van Doetecum (d. 1605)","c. 1561","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/2020.99/2020.99_web.jpg"
"111052","Landscape with a Cottage and Figures","Jan van Goyen (Dutch, 1596–1656)","1653","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1929.548/1929.548_web.jpg"
"157656","The Four Seasons:  Summer","Pieter van der Heyden (Netherlandish, c. 1530–c. 1575)","1570","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1995.16/1995.16_web.jpg"
"74590","Le Petit Trianon, Versailles","Louis-Nicolas van Blarenberghe (French, 1716–1812)","1700s","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/2017.210/2017.210_web.jpg"
"662064","The Seed Received among the Thorns","Philip Galle (Flemish, 1537–1612)","1574","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/2023.128.3/2023.128.3_web.jpg"
"662065","The Seed finding Good Earth","Philip Galle (Flemish, 1537–1612)","1574","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/2023.128.4/2023.128.4_web.jpg"
"146129","The Judgment of Midas","Nicolaes Clock (Dutch)","1589","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1971.32/1971.32_web.jpg"
"127248","Christ the Redeemer (Salvator Mundi)","Israhel van Meckenem (German, c. 1440–1503)","c. 1490–1500","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1949.563/1949.563_web.jpg"
"662063","The Seed Falling among the Stones","Philip Galle (Flemish, 1537–1612)","1574","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/2023.128.2/2023.128.2_web.jpg"
"662062","The Seed Falling by the Wayside","Philip Galle (Flemish, 1537–1612)","1574","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/2023.128.1/2023.128.1_web.jpg"
"154645","Mercury and Argus in a Landscape","Dirck van der Lisse (Dutch, 1669)","c. 1635","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1989.248/1989.248_web.jpg"
"112050","The Musicians","Lucas van Leyden (Dutch, 1494–1533)","1524","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1930.530/1930.530_web.jpg"
"118184","Cultivated Medlar (Mespilus germanica)","Gerard van Spaendonck (Dutch, 1746–1822)","c. 1800","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1939.289/1939.289_web.jpg"
"134858","Snuff Box (Tabatière)","Jean Ducrollay (French, 1709–1787)","1753–54","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1957.412/1957.412_web.jpg"
"153804","The Donkey Led to the River","Herman van Swanevelt (Dutch, c. 1600–1655)","c. 1652–54","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1987.92.3/1987.92.3_web.jpg"
"108360","St. John with Serpent in Chalice","Israhel van Meckenem (German, c. 1440–1503)","c. 1480–1500","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1925.991/1925.991_web.jpg"
"136263","Solomon's Idolatry","Lucas van Leyden (Dutch, 1494–1533)","1516–1519","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1960.156/1960.156_web.jpg"
"153801","The Flight into Egypt","Herman van Swanevelt (Dutch, c. 1600–1655)","c. 1652–54","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1987.92/1987.92_web.jpg"
"150069","Claude Monet","Paul Paulin (French, 1852–1937)","late 1800s-early 1900s","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1980.275/1980.275_web.jpg"
"444535","Portrait of Renoir","Frédéric Bazille (French, 1841–1870)","1867","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/2021.134/2021.134_web.jpg"
"157104","The Seine at Bas-Meudon","Johan Barthold Jongkind (Dutch, 1819–1891)","1865","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1993.236/1993.236_web.jpg"
"128363","Villerville Seen from Le Ratier","Charles François Daubigny (French, 1817–1878)","1855","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1951.323/1951.323_web.jpg"
"452654","View of Ste-Adrese Beach with the Dumont Baths","Gustave Le Gray (French, 1820–1884)","1856","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/2022.35/2022.35_web.jpg"
"92480","Seascape with Open Sky","Eugène Boudin (French, 1824–1898)","1860","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/2020.116/2020.116_web.jpg"
"138430","Lormes:  Goat-Girl Sitting Beside a Stream in a Forest","Jean Baptiste Camille Corot (French, 1796–1875)","1842","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1962.35/1962.35_web.jpg"
"665183","Self-Portrait in a Spanish Costume","Marie Bracquemond (French, 1840–1916)","1880","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/2023.166/2023.166_web.jpg"
"119703","Banks of the Seine","Unknown","not dated","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1940.540/1940.540_web.jpg"
"136760","Saint-Mammès, Loing Canal","Alfred Sisley (French, 1840–1899)","1885","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1961.262/1961.262_web.jpg"
"665182","Architecture","Marie Bracquemond (French, 1840–1916)","1878","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/2023.165/2023.165_web.jpg"
"129163","On the Pont de l'Europe","Edouard Vuillard (French, 1868–1940)","1899","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1951.65.10/1951.65.10_web.jpg"
"128074","Café Wepler","Edouard Vuillard (French, 1868–1940)","c. 1908–10, reworked in 1912","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1950.90/1950.90_web.jpg"
"126769","Fight between a Tiger and a Buffalo","Henri Rousseau (French, 1844–1910)","1908","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1949.186/1949.186_web.jpg"
"95287","Summer","Pierre Puvis de Chavannes (French, 1824–1898)","1891","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1916.1056/1916.1056_web.jpg"
"111470","Outskirts of Paris","Henri Rousseau (French, 1844–1910)","c. 1897–1905","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1929.951/1929.951_web.jpg"
"156912","L'Estaque","André Paul Borel (French, 1828–1912)","1878","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1993.101/1993.101_web.jpg"
"124804","The Contemplator","Eugène Carrière (French, 1849–1906)","1901","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1946.283/1946.283_web.jpg"
"156570","Composition","Otto Freundlich (German, 1878–1943)","1924","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1992.277/1992.277_web.jpg"
"151336","Woman with Red Hair and Green Eyes (The Sin)","Edvard Munch (Norwegian, 1863–1944)","1901","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1983.185/1983.185_web.jpg"
"163169","Wooded Landscape at L'Hermitage, Pontoise","Camille Pissarro (French, 1830–1903)","1879","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/2004.105/2004.105_web.jpg"
"143299","The Jockey","Henri de Toulouse-Lautrec (French, 1864–1901)","1899","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1967.234/1967.234_web.jpg"
"92951","Two Figures at a Door (The Proposal?)","James Tissot (French, 1836–1902)","1872","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/2022.140/2022.140_web.jpg"
"107054","At the Market","Camille Pissarro (French, 1830–1903)","late 1800s","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1925.1050/1925.1050_web.jpg"
"167946","Satan","Paul Gavarni (French, 1804–1866)","c.1848–62","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/2009.530/2009.530_web.jpg"
"106056","The Laundress: La Blanchisseuse de la place Dauphine","James McNeill Whistler (American, 1834–1903)","1894","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1924.17/1924.17_web.jpg"
"131761","Bastille Day","Maurice Prendergast (American, 1858–1924)","1892","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1954.337/1954.337_web.jpg"
"166633","Head of a Young Woman","Jean-Baptiste Greuze (French, 1725–1805)","c. 1785","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/2008.354/2008.354_web.jpg"
"162917","From Bas-Meudon, Old Lavoir","Henri Rivière (French, 1864–1951)","1902","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/2003.394/2003.394_web.jpg"
"128164","Portrait of Edmond de Goncourt","Félix Bracquemond (French, 1833–1914)","1882","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1951.158/1951.158_web.jpg"
"136381","Portrait of Renoir, Third Plate","Jean Louis Forain (French, 1852–1931)","1905","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1960.251/1960.251_web.jpg"
"135517","The Circus","Suzanne Valadon (French, 1865–1938)","1889","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1958.56/1958.56_web.jpg"
"120750","Pierre Auguste Renoir","Jean Louis Forain (French, 1852–1931)","c. 1905","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/1941.483/1941.483_web.jpg"
"166692","Portrait of a Young Man","Unknown","c. 1865–1875","Cleveland Museum","Cleveland Museum","false","https://openaccess-cdn.clevelandart.org/2008.403/2008.403_web.jpg"